Height,Weight,BMI,Fat or Not
185.68939,93.9861893,27.3,1
176.6774518,82.23188095,26.3,1
184.5515019,100.6285449,29.5,1
166.8901256,72.65456417,26.1,1
172.7498418,79.37192313,26.6,1
178.2794687,87.46486168,27.5,1
179.9313553,96.93248794,29.9,1
167.8225361,81.49859868,28.9,1
169.0576098,70.12589043,24.5,0
189.2832691,98.20099379,27.4,1
161.8803922,73.56962508,28.1,1
177.5363915,84.83300336,26.9,1
192.659285,103.0739072,27.8,1
173.7077285,84.09970091,27.9,1
180.3616927,94.12711107,28.9,1
173.3949377,83.89501043,27.9,1
183.8755283,97.81191184,28.9,1
170.6046736,71.86843351,24.7,0
176.2225333,88.20360195,28.4,1
173.8995102,82.94966517,27.4,1
173.8198005,88.93563846,29.4,1
175.2302485,81.79861914,26.6,1
179.3655617,84.10197973,26.1,1
165.1978714,77.38437075,28.4,1
185.4814823,93.09818286,27.1,1
174.5494177,82.74645048,27.2,1
175.0702845,90.73016032,29.6,1
190.873146,100.376067,27.6,1
160.4118515,54.0783927,21,0
163.8242239,77.0254039,28.7,1
175.6904898,82.45620023,26.7,1
170.4794001,80.84650494,27.8,1
164.015158,80.14463356,29.8,1
177.7540045,87.85423469,27.8,1
170.9185698,70.16704943,24,0
171.6499977,76.00061528,25.8,0
177.8779102,90.11170005,28.5,1
170.9057625,90.25243224,30.9,1
172.0035852,79.437279,26.9,1
180.9811403,89.03272753,27.2,1
180.2932806,86.68428485,26.7,1
169.6694004,78.55266762,27.3,1
168.6142831,78.34079451,27.6,1
186.724531,95.4193966,27.4,1
176.2103694,83.41807723,26.9,1
174.5503455,78.86081755,25.9,0
181.7098182,94.01719574,28.5,1
185.5957596,94.17352735,27.3,1
176.5432825,84.97422948,27.3,1
170.86291,86.33174463,29.6,1
175.301338,90.116899,29.3,1
185.1377302,100.1850984,29.2,1
179.6057834,91.64080794,28.4,1
175.1694915,82.33000893,26.8,1
178.9993755,90.96405601,28.4,1
175.2759954,86.53882122,28.2,1
168.7739061,73.89616381,25.9,0
174.9421854,80.33248776,26.2,1
173.7948444,81.7496507,27.1,1
188.5754246,105.3209283,29.6,1
175.4353516,90.14611823,29.3,1
186.4386245,94.4313219,27.2,1
178.4955067,84.22602331,26.4,1
188.8257866,95.2886785,26.7,1
171.9715454,89.31213955,30.2,1
168.7942806,73.83722531,25.9,0
175.4015966,92.63435406,30.1,1
172.8107387,78.20236227,26.2,1
174.6599793,94.91222422,31.1,1
180.0669991,91.34604834,28.2,1
179.9991712,91.38845261,28.2,1
175.8292526,76.07176789,24.6,0
173.8365237,86.53772535,28.6,1
173.3638563,81.29349465,27,1
183.4559012,92.24043959,27.4,1
179.9509264,89.02780499,27.5,1
174.719321,85.23936494,27.9,1
174.9419309,76.35330381,24.9,0
169.5272297,77.39788317,26.9,1
156.6555332,65.65216,26.8,1
160.8613155,62.65196966,24.2,0
164.883928,67.53147624,24.8,0
185.3264293,92.59913664,27,1
177.9887131,93.1464444,29.4,1
167.6779942,76.6889063,27.3,1
169.3767277,79.1706732,27.6,1
158.4998951,65.55331383,26.1,1
176.7516914,88.20787111,28.2,1
185.6356313,104.6162259,30.4,1
179.4483096,87.76410653,27.3,1
183.825047,90.42006104,26.8,1
175.9291092,80.88622426,26.1,1
168.1625167,76.02252145,26.9,1
164.0911309,67.99896263,25.3,0
173.6562366,74.78608993,24.8,0
174.9825911,87.27378091,28.5,1
165.240471,79.07290345,29,1
181.7015824,93.96805415,28.5,1
185.5718376,88.91572308,25.8,0
165.9517503,69.89344948,25.4,0
177.2880805,82.27577052,26.2,1
182.6227295,92.27154957,27.7,1
177.5283159,88.22350077,28,1
175.9211405,89.52915274,28.9,1
174.17016,87.3499849,28.8,1
188.3487839,96.27044345,27.1,1
171.4575349,85.71726467,29.2,1
184.8954551,98.48674943,28.8,1
175.0301079,83.72586653,27.3,1
174.5501443,88.7393068,29.1,1
173.5133484,76.99811324,25.6,0
155.1291972,55.63723891,23.1,0
176.7169226,75.18582422,24.1,0
180.7591454,90.1186029,27.6,1
182.292809,82.57244526,24.8,0
173.1312895,77.31343624,25.8,0
164.82168,71.31487039,26.3,1
168.8421327,80.09094317,28.1,1
170.6192468,74.84185238,25.7,0
158.9078394,74.3999922,29.5,1
177.9262438,80.08588626,25.3,0
176.08852,80.43700127,25.9,0
166.6244532,66.36479791,23.9,0
175.4570469,85.37829252,27.7,1
164.7763293,73.61010354,27.1,1
179.5883981,92.02294753,28.5,1
161.9116062,66.28535651,25.3,0
167.9093364,77.21646535,27.4,1
163.9934841,74.77933551,27.8,1
182.862661,85.51699673,25.6,0
185.6121675,92.4305049,26.8,1
167.7287876,72.65023302,25.8,0
179.8401311,87.05115633,26.9,1
165.6194857,80.29462975,29.3,1
168.2567543,73.32443692,25.9,0
167.6310192,83.20665746,29.6,1
171.4925903,71.70673002,24.4,0
168.4199592,73.69888295,26,0
153.0835339,57.34948426,24.5,0
174.4906941,77.61588662,25.5,0
169.5047941,82.30982209,28.6,1
170.8741656,84.02951556,28.8,1
169.0626658,74.81334862,26.2,1
171.4915788,78.69390145,26.8,1
175.6378893,82.88143773,26.9,1
176.3169433,88.13367406,28.4,1
181.9058486,94.48494857,28.6,1
178.5897985,89.22892871,28,1
173.723787,89.69974621,29.7,1
172.1551976,86.84726558,29.3,1
179.0421937,78.93088866,24.6,0
189.7556888,97.6079405,27.1,1
170.4738857,84.84076367,29.2,1
171.753496,88.2171517,29.9,1
175.4411384,87.72547156,28.5,1
176.4250029,85.22035179,27.4,1
166.4196353,80.8568976,29.2,1
181.5159205,79.06909692,24,0
171.25757,80.0385898,27.3,1
184.0200705,96.76169179,28.6,1
183.1037905,87.446939,26.1,1
181.1815342,88.16375483,26.9,1
175.9704462,78.58186463,25.4,0
179.7526559,85.58323615,26.5,1
166.1392331,65.0421829,23.6,0
159.4840385,62.27853891,24.5,0
173.4282583,83.18778073,27.7,1
167.9166122,82.93666617,29.4,1
175.388621,86.85817456,28.2,1
180.8786731,89.81657519,27.5,1
171.6886642,78.83486172,26.7,1
166.1390393,76.02225796,27.5,1
181.0342491,94.83582685,28.9,1
183.9788486,92.77300635,27.4,1
179.9787976,90.68770408,28,1
178.235556,87.23257864,27.5,1
183.1918732,91.11435197,27.2,1
177.905199,91.40427415,28.9,1
178.4265017,85.10462531,26.7,1
176.379515,83.64444576,26.9,1
173.8588055,86.9952819,28.8,1
184.6288258,88.09149098,25.8,0
178.234786,94.22972667,29.7,1
186.5222416,99.1800907,28.5,1
177.5348851,90.75753329,28.8,1
185.8799303,101.3140917,29.3,1
173.7646379,83.51412893,27.7,1
178.0971041,95.22720766,30,1
174.1935233,89.07891701,29.4,1
164.0206921,72.63754694,27,1
164.8752634,72.1973268,26.6,1
176.9236119,85.99086535,27.5,1
176.7394073,90.37091206,28.9,1
177.8890736,82.23345995,26,0
170.6237755,81.03171782,27.8,1
179.4823424,85.77764431,26.6,1
172.7202061,82.1524,27.5,1
175.5902972,81.18201066,26.3,1
172.8470655,78.54705927,26.3,1
169.5143356,87.85772268,30.6,1
178.9220889,88.39082549,27.6,1
176.2751098,86.1405478,27.7,1
177.6669962,85.40361438,27.1,1
174.6058422,85.6040985,28.1,1
165.6565775,70.35716594,25.6,0
171.4624492,77.99321506,26.5,1
164.7067103,70.0413254,25.8,0
175.5315216,86.68880177,28.1,1
175.151894,82.62698993,26.9,1
166.5006177,79.77261991,28.8,1
167.0113135,76.03948222,27.3,1
171.6149516,70.83053964,24,0
164.6633017,66.64603896,24.6,0
168.1019718,70.97092549,25.1,0
180.7790861,87.85489506,26.9,1
179.0248665,97.72678993,30.5,1
172.6668045,81.36771456,27.3,1
183.6655328,92.17461687,27.3,1
190.0276933,105.3103752,29.2,1
188.0029187,94.19988975,26.7,1
178.4006841,83.57262032,26.3,1
174.0624219,78.23811288,25.8,0
166.0806806,71.14092662,25.8,0
170.917627,84.28922041,28.9,1
167.3674219,79.48211887,28.4,1
188.2594207,98.57330485,27.8,1
173.9571771,87.85787256,29,1
181.4994781,81.3801298,24.7,0
175.8808917,79.47067338,25.7,0
166.3535123,77.46498912,28,1
169.7132886,80.19531837,27.8,1
182.3687454,93.37835098,28.1,1
172.9095431,77.86644431,26,0
178.3393731,84.22347374,26.5,1
195.1804042,96.02003016,25.2,0
161.8608062,75.27411215,28.7,1
160.5859748,78.01578871,30.3,1
170.6152901,71.82256834,24.7,0
175.1322888,82.44138744,26.9,1
178.8559552,98.05664685,30.7,1
178.0503859,80.12297052,25.3,0
173.2911438,84.44319723,28.1,1
165.2823328,79.23134299,29,1
164.1510613,61.63014159,22.9,0
173.6713085,86.58514413,28.7,1
167.0288733,74.41560608,26.7,1
182.7491554,94.42378018,28.3,1
169.4324102,78.89245161,27.5,1
173.4287172,83.81583184,27.9,1
185.3570336,99.12598712,28.9,1
173.0534282,79.37308372,26.5,1
174.2501283,84.79165125,27.9,1
166.4249478,72.53353107,26.2,1
181.4299063,93.28962771,28.3,1
188.318415,99.34318744,28,1
166.6237791,74.9340239,27,1
185.5109496,89.18594644,25.9,0
180.4922879,85.86152866,26.4,1
166.7792559,77.07881596,27.7,1
176.7058579,82.93268172,26.6,1
191.1590202,103.1460944,28.2,1
182.6537154,92.53140195,27.7,1
186.7956861,97.20784159,27.9,1
166.0896579,80.92424005,29.3,1
172.4527324,80.80603084,27.2,1
172.5159653,81.29064993,27.3,1
169.3132589,83.07098766,29,1
185.8816894,94.71163832,27.4,1
178.124834,87.11162422,27.5,1
184.7387407,96.90881787,28.4,1
175.1767509,79.61547565,25.9,0
176.4666935,83.04979664,26.7,1
157.9446384,69.29334617,27.8,1
172.8432681,82.88245587,27.7,1
166.6095265,77.65261995,28,1
178.6387422,84.16722907,26.4,1
184.1612019,92.80143147,27.4,1
180.7329806,86.5582654,26.5,1
172.7337897,88.32389533,29.6,1
185.3678045,91.69015129,26.7,1
172.0047192,82.70358118,28,1
174.0464668,85.28495832,28.2,1
168.532381,77.86175492,27.4,1
173.1774364,78.44086667,26.2,1
182.5719409,95.71029986,28.7,1
182.2845204,91.06617737,27.4,1
180.7299506,95.26004839,29.2,1
167.879571,79.65930281,28.3,1
179.8723348,84.62489596,26.2,1
181.1066754,93.49873846,28.5,1
177.3079784,84.65919111,26.9,1
166.4268685,79.62417819,28.7,1
174.1382179,86.66165066,28.6,1
183.5592316,95.90226209,28.5,1
161.4946372,64.47834902,24.7,0
180.4536804,93.35298789,28.7,1
166.8231108,73.98732508,26.6,1
165.6266605,68.87785447,25.1,0
164.6890118,64.72828626,23.9,0
177.710619,84.55852281,26.8,1
171.1414366,77.09811696,26.3,1
160.6062625,74.60418825,28.9,1
178.7533743,81.76796222,25.6,0
181.8857417,87.56015519,26.5,1
170.4023818,80.00781805,27.6,1
162.492835,72.59115723,27.5,1
171.6417009,81.82291624,27.8,1
165.58987,84.05814549,30.7,1
182.3262698,93.04727215,28,1
183.1347609,93.52563578,27.9,1
183.8253718,95.32303583,28.2,1
185.6721808,97.82726277,28.4,1
177.5727578,82.35427605,26.1,1
163.9845043,73.41939642,27.3,1
178.6791053,89.65229905,28.1,1
174.0890051,81.43830676,26.9,1
172.1850265,84.40772671,28.5,1
184.4779717,87.22402113,25.6,0
170.6791586,81.27401125,27.9,1
192.9050408,107.7404119,29,1
162.4488134,69.227142,26.2,1
175.2921494,89.0351615,29,1
165.0145206,78.24261628,28.7,1
183.0205231,91.76176667,27.4,1
170.1207365,87.90194018,30.4,1
178.5114197,84.77201075,26.6,1
170.6706552,81.50691297,28,1
167.3938431,76.01664063,27.1,1
187.1900224,105.5413504,30.1,1
172.6556861,77.88002576,26.1,1
166.6999505,81.63044172,29.4,1
167.1928349,74.18857075,26.5,1
182.1583098,86.61873506,26.1,1
186.7008413,93.18507533,26.7,1
162.6420899,66.83504952,25.3,0
173.4309657,90.52282989,30.1,1
188.8203966,99.947142,28,1
177.3212597,93.55355129,29.8,1
181.4015819,94.88733179,28.8,1
186.1604315,103.6547779,29.9,1
183.1010602,93.14696408,27.8,1
162.3429343,76.11899841,28.9,1
183.5082049,87.76040599,26.1,1
179.3164423,85.46515832,26.6,1
179.9986649,97.49723079,30.1,1
182.7743048,89.97921837,26.9,1
173.1104025,80.8008171,27,1
175.0810377,85.97887778,28,1
168.3999503,81.7239302,28.8,1
165.79479,67.99755392,24.7,0
173.9494344,82.03913224,27.1,1
166.7295012,77.1431507,27.8,1
174.9266258,81.09697401,26.5,1
173.8869517,82.25097379,27.2,1
176.0761156,88.13152068,28.4,1
178.9793689,92.18071664,28.8,1
184.5697144,99.36288689,29.2,1
176.1227551,82.49651882,26.6,1
174.1651569,84.34277782,27.8,1
181.9092731,91.46455873,27.6,1
175.0160124,79.56692218,26,0
184.5678404,85.43999197,25.1,0
181.3059905,98.57981311,30,1
178.5141521,95.95442,30.1,1
179.6044313,89.37001546,27.7,1
174.0439757,84.67972875,28,1
156.8212706,63.49658893,25.8,0
174.6820585,85.05706608,27.9,1
186.8643363,93.13354195,26.7,1
169.0617152,81.2773561,28.4,1
178.5868355,94.55623429,29.6,1
184.3131202,96.03919583,28.3,1
187.1721122,103.6049102,29.6,1
173.0797703,77.46029542,25.9,0
173.8809351,84.44832916,27.9,1
187.5508804,104.0088488,29.6,1
169.3364495,80.21888317,28,1
188.9776716,109.2708692,30.6,1
172.1269434,78.30819338,26.4,1
162.7365104,70.45115546,26.6,1
169.2531919,77.26631093,27,1
176.2259689,88.32177937,28.4,1
177.8050296,86.20773828,27.3,1
189.4706303,103.0007175,28.7,1
173.891913,79.64835365,26.3,1
176.7375179,84.82029365,27.2,1
170.3011627,83.02179506,28.6,1
180.9074954,88.40880127,27,1
170.3666997,75.86616971,26.1,1
185.7240208,94.59341329,27.4,1
168.8171494,77.08170141,27,1
172.1772859,74.52892018,25.1,0
178.6877294,88.87595324,27.8,1
180.6594162,93.25897941,28.6,1
183.6358629,96.17154059,28.5,1
175.1465507,87.90405655,28.7,1
170.5445143,74.89520354,25.8,0
177.715671,86.0946112,27.3,1
174.174618,85.77169238,28.3,1
172.9561307,77.06875329,25.8,0
192.7490002,101.6477061,27.4,1
182.8587742,95.70027791,28.6,1
173.8801561,84.1424132,27.8,1
184.0662433,94.46466608,27.9,1
172.0523513,75.44323596,25.5,0
177.8884456,79.05888399,25,0
183.3699913,98.04829166,29.2,1
176.7660742,85.1986717,27.3,1
180.4693328,91.03608984,28,1
179.8562811,82.34180961,25.5,0
172.8772615,85.8815527,28.7,1
186.4131071,92.29633315,26.6,1
191.3676237,99.10794354,27.1,1
183.52187,93.07682676,27.6,1
168.0867106,80.03598327,28.3,1
156.6633418,70.95032871,28.9,1
182.6062334,90.62571365,27.2,1
158.6910789,67.5348244,26.8,1
172.6346725,84.62882172,28.4,1
177.0212563,91.37481723,29.2,1
159.889651,68.33149111,26.7,1
181.2530587,89.55675991,27.3,1
171.0242409,85.12860141,29.1,1
172.1603626,87.16543683,29.4,1
175.6699664,79.49975937,25.8,0
174.9125488,91.51723546,29.9,1
170.3726639,92.28738653,31.8,1
170.950601,84.96446132,29.1,1
171.5125839,79.09284825,26.9,1
174.1636717,81.54012159,26.9,1
181.778954,89.8080658,27.2,1
186.0019547,95.48570045,27.6,1
176.3772456,76.86916594,24.7,0
181.9226678,99.92614762,30.2,1
167.0520348,77.73479619,27.9,1
184.7711432,94.50409941,27.7,1
170.7674026,80.75875515,27.7,1
180.0296787,87.23334322,26.9,1
177.7055403,85.72460122,27.1,1
167.3157686,80.8238902,28.9,1
179.9823444,83.67040844,25.8,0
181.8511132,89.74469968,27.1,1
177.9295149,83.82472553,26.5,1
171.4501706,79.76408363,27.1,1
165.4776666,63.7246224,23.3,0
175.3183543,85.06516562,27.7,1
179.8876684,83.64973546,25.9,0
179.9827409,86.53024481,26.7,1
172.858303,80.286579,26.9,1
177.3859206,84.48250571,26.8,1
161.2699321,72.78471701,28,1
169.2437605,74.40324567,26,0
180.0470508,87.02405574,26.8,1
171.0857588,82.25531546,28.1,1
178.9194112,102.4025055,32,1
176.3461336,89.00213052,28.6,1
174.8665968,84.81987687,27.7,1
181.1779405,89.16998626,27.2,1
191.2184314,99.37107007,27.2,1
173.5180384,79.02199016,26.2,1
169.6179583,71.97998649,25,0
179.2464159,84.33741274,26.2,1
170.1575652,72.45426594,25,0
171.724489,81.12753052,27.5,1
184.8566528,91.24040127,26.7,1
183.7899526,79.44013955,23.5,0
179.4255464,86.08152834,26.7,1
174.1479354,86.33354753,28.5,1
173.0716029,87.33349796,29.2,1
161.0186235,61.98305828,23.9,0
161.7250711,73.2782951,28,1
176.7281964,88.58171202,28.4,1
175.5190376,88.2453746,28.6,1
180.2469568,80.97559696,24.9,0
178.713614,88.95148639,27.9,1
175.8813866,81.34533179,26.3,1
175.0874562,85.0914327,27.8,1
183.9538138,92.83723415,27.4,1
173.8226632,88.25716694,29.2,1
181.8534137,89.19390317,27,1
185.3445176,90.93456971,26.5,1
174.5534342,84.54667556,27.7,1
179.3174473,90.87191723,28.3,1
179.1817799,95.10509293,29.6,1
155.2866476,57.06440902,23.7,0
179.8810317,92.78036213,28.7,1
172.3084838,87.24207583,29.4,1
183.7811203,101.8610679,30.2,1
178.022893,90.11436549,28.4,1
166.4053227,73.80038476,26.7,1
176.1952821,84.95849497,27.4,1
178.9042371,85.60473111,26.7,1
175.6744969,90.97788553,29.5,1
175.4694112,88.10887342,28.6,1
166.6875143,85.40525515,30.7,1
178.4458231,79.84065492,25.1,0
188.625167,99.09675234,27.9,1
186.507044,101.220272,29.1,1
175.1408281,81.85136454,26.7,1
176.0461369,86.80953533,28,1
182.8027788,95.46213302,28.6,1
175.9297438,89.05931147,28.8,1
176.0784489,93.45935832,30.1,1
164.010384,75.93838553,28.2,1
176.7989418,85.04848082,27.2,1
182.8238565,92.09817633,27.6,1
181.3117452,93.21804748,28.4,1
175.0422063,84.67780853,27.6,1
179.4437334,94.12989034,29.2,1
181.8403374,91.43378404,27.7,1
182.5259866,92.02125138,27.6,1
162.9402276,69.78747265,26.3,1
172.9296672,73.70089311,24.6,0
180.8172951,87.51441093,26.8,1
173.3804478,84.4918819,28.1,1
173.1148848,81.2941361,27.1,1
168.3264534,72.11292136,25.5,0
164.4961388,80.37407088,29.7,1
164.0699251,73.30435388,27.2,1
171.2111143,71.99711043,24.6,0
183.1791037,83.75670172,25,0
173.0857157,75.87054063,25.3,0
176.6621852,84.76295361,27.2,1
182.3813181,88.98242934,26.8,1
172.9023397,78.3248337,26.2,1
173.9977614,93.37470921,30.8,1
175.8737708,87.12019773,28.2,1
159.5303189,63.17939723,24.8,0
162.0174609,76.67697755,29.2,1
181.5050068,85.79418354,26,0
178.7106457,91.42939329,28.6,1
178.9156226,88.02545637,27.5,1
173.6963427,76.26011846,25.3,0
180.2116602,84.34088435,26,0
180.608167,93.64789701,28.7,1
178.143575,84.4029063,26.6,1
154.7767788,63.5608688,26.5,1
182.1240701,90.67852816,27.3,1
180.7452213,89.45971079,27.4,1
180.6627904,94.13840295,28.8,1
178.947026,82.92798771,25.9,0
183.80292,97.98480871,29,1
172.4831787,76.06630036,25.6,0
172.0213374,81.65617061,27.6,1
182.3064832,86.35328118,26,0
184.9036938,89.11752204,26.1,1
178.8253302,85.53034385,26.7,1
185.7836714,98.52073701,28.5,1
178.9148786,89.42294263,27.9,1
174.0460056,80.13939007,26.5,1
158.7366221,65.51552082,26,0
176.0877399,99.27735011,32,1
182.6724869,92.44742948,27.7,1
183.0404781,93.39756907,27.9,1
184.6763492,92.68258676,27.2,1
172.4528231,80.87402971,27.2,1
177.5286027,90.75767537,28.8,1
173.5307347,78.81051537,26.2,1
182.1287126,92.06128472,27.8,1
166.4723684,66.17394327,23.9,0
164.6466198,75.34222862,27.8,1
174.4735481,90.8423195,29.8,1
191.5849877,100.7637038,27.5,1
179.3080664,98.70482961,30.7,1
180.3571416,88.53986526,27.2,1
171.1032653,80.8044595,27.6,1
170.6042347,84.51470113,29,1
184.3735736,92.67264712,27.3,1
172.0083282,77.88296032,26.3,1
182.3053097,90.76182286,27.3,1
154.7780395,69.0926893,28.8,1
173.4197483,82.29227315,27.4,1
174.3715536,79.83223002,26.3,1
172.3075243,84.23301683,28.4,1
183.875548,93.72911937,27.7,1
176.1680273,84.98931066,27.4,1
176.5507816,90.81291551,29.1,1
170.1045275,81.92140086,28.3,1
172.869446,85.16057841,28.5,1
187.5727251,93.18792195,26.5,1
178.8883233,90.31481973,28.2,1
173.6359403,85.22598245,28.3,1
190.8984716,113.5225173,31.2,1
167.9416582,83.5059146,29.6,1
172.1454176,84.88148236,28.6,1
153.0786629,60.29395868,25.7,0
179.7803626,87.87298517,27.2,1
165.4031472,75.21045134,27.5,1
168.1852459,81.89357556,29,1
175.3041391,86.99032816,28.3,1
170.547106,84.25753533,29,1
176.4694214,94.86511592,30.5,1
177.1436535,83.30018227,26.5,1
173.4935213,92.16809592,30.6,1
180.4734997,86.62483524,26.6,1
172.6258553,86.60533583,29.1,1
167.0701721,77.1972551,27.7,1
179.1867907,88.51667556,27.6,1
174.891336,89.21509488,29.2,1
171.7456127,75.2634707,25.5,0
161.9606857,71.43398562,27.2,1
177.0815304,91.370218,29.1,1
176.6799951,85.37017039,27.3,1
177.8227921,83.47473728,26.4,1
173.0021866,74.24073107,24.8,0
183.117409,93.93655732,28,1
185.6113759,95.74367787,27.8,1
187.7153223,93.71483755,26.6,1
170.1890318,77.79435583,26.9,1
166.9767621,75.56586503,27.1,1
162.2083466,71.38918236,27.1,1
172.1679516,86.12683501,29.1,1
172.8035872,82.87617234,27.8,1
168.9817961,74.7051859,26.2,1
176.16926,91.1301205,29.4,1
167.327422,79.04818472,28.2,1
173.6340801,88.19327256,29.3,1
191.8645417,96.14908961,26.1,1
172.2171913,84.9386858,28.6,1
172.3753531,79.63841628,26.8,1
168.9095494,73.75252939,25.9,0
164.9750617,73.87766027,27.1,1
176.1577037,81.86874367,26.4,1
172.5746741,83.90458485,28.2,1
171.3195869,77.32687016,26.3,1
176.8849336,86.2816517,27.6,1
184.0108403,94.93125687,28,1
171.3481431,82.82510104,28.2,1
177.6681811,89.10374313,28.2,1
182.0654092,97.90256204,29.5,1
165.0697489,76.82977107,28.2,1
152.9512271,66.64700503,28.5,1
181.3924155,87.33494127,26.5,1
175.0431414,91.94454168,30,1
186.9671306,95.90044435,27.4,1
